"","userId","movieId","rating","timestamp","title","genres"
"8860025",63438,2004,2.5,1184803744,"Gremlins 2: The New Batch (1990)","Comedy|Horror"
"8796761",62959,4306,4.5,1196782112,"Shrek (2001)","Adventure|Animation|Children|Comedy|Fantasy|Romance"
"8355885",59937,4886,4,1183508918,"Monsters, Inc. (2001)","Animation|Children|Comedy|Fantasy"
"5570383",39798,2115,4,1104462103,"Indiana Jones and the Temple of Doom (1984)","Action|Adventure"
"4671263",33381,1370,5,852406089,"Die Hard 2 (1990)","Action|Adventure|Thriller"
"7638295",54671,1500,5,865489256,"Grosse Pointe Blank (1997)","Comedy|Crime|Romance|Thriller"
"8759379",62692,1876,1,1100889775,"Deep Impact (1998)","Drama|Sci-Fi|Thriller"
"7017063",50160,8949,2,1109366130,"Sideways (2004)","Adventure|Comedy|Drama|Romance"
"6865607",49030,553,4,1085364537,"Tombstone (1993)","Action|Drama|Western"
"6366408",45476,539,4,994975739,"Sleepless in Seattle (1993)","Comedy|Drama|Romance"
"3649673",26229,592,3.5,1224712810,"Batman (1989)","Action|Crime|Sci-Fi|Thriller"
"5703489",40751,18,4,941586962,"Four Rooms (1995)","Comedy|Drama|Thriller"
"6299268",44993,44191,3.5,1144687930,"V for Vendetta (2006)","Thriller"
"6147092",43944,8366,3.5,1150236213,"Saved! (2004)","Comedy|Drama"
"368261",2862,5816,3.5,1163162938,"Harry Potter and the Chamber of Secrets (2002)","Adventure|Children|Fantasy"
"172650",1378,497,3.5,1089949774,"Much Ado About Nothing (1993)","Comedy|Romance"
"680152",5194,89,3,852244458,"Nick of Time (1995)","Action|Thriller"
"2951681",21324,2352,4,1091650317,"Big Chill, The (1983)","Comedy|Drama"
"1266591",9310,356,4,1112273280,"Forrest Gump (1994)","Comedy|Drama|Romance|War"
"5826601",41569,3176,5,1042153127,"Talented Mr. Ripley, The (1999)","Drama|Mystery|Thriller"
"5401281",38575,2327,3,965974238,"Tales from the Darkside: The Movie (1990)","Horror"
"5642084",40328,587,1,1176363208,"Ghost (1990)","Comedy|Drama|Fantasy|Romance|Thriller"
"1114397",8290,455,3,846143359,"Free Willy (1993)","Adventure|Children|Drama"
"5030664",35972,2762,4.5,1102274120,"Sixth Sense, The (1999)","Drama|Mystery|Thriller"
"1688943",12367,3527,1,1228811874,"Predator (1987)","Action|Sci-Fi|Thriller"
"3302988",23752,3147,5,1141983410,"Green Mile, The (1999)","Crime|Drama|Fantasy"
"2890841",20891,353,2,1169731339,"Crow, The (1994)","Action|Crime|Fantasy|Thriller"
"8715863",62386,350,3,843485852,"Client, The (1994)","Drama|Mystery|Thriller"
"9827246",70366,1566,2,1032035088,"Hercules (1997)","Adventure|Animation|Children|Comedy|Musical"
"4495514",32046,2052,4,953850198,"Hocus Pocus (1993)","Children|Comedy"
"4285582",30627,1030,4,1009844025,"Pete's Dragon (1977)","Adventure|Animation|Children|Musical"
"2594900",18773,6333,4,1140117150,"X2: X-Men United (2003)","Action|Adventure|Sci-Fi|Thriller"
"7930680",56896,4995,4,1156342299,"Beautiful Mind, A (2001)","Drama|Mystery|Romance"
"181755",1433,848,4,1022985112,"Spitfire Grill, The (1996)","Drama"
"285870",2238,2125,3.5,1111573665,"Ever After: A Cinderella Story (1998)","Comedy|Drama|Fantasy|Romance"
"5682159",40592,3809,4,1011739223,"What About Bob? (1991)","Comedy"
"8888925",63675,2100,5,957821654,"Splash (1984)","Comedy|Fantasy|Romance"
"5546517",39617,1483,4,938987311,"Crash (1996)","Drama|Thriller"
"1972830",14421,296,5,1138834165,"Pulp Fiction (1994)","Comedy|Crime|Drama"
"7921477",56821,56333,3.5,1209122289,"Savages, The (2007)","Comedy|Drama"
"9471697",67850,627,3,849125510,"Last Supper, The (1995)","Drama|Thriller"
"712418",5425,6523,3.5,1059507391,"Mr. Baseball (1992)","Comedy|Romance"
"3708982",26653,364,3.5,1116527284,"Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical"
"6695301",47850,608,4,864397081,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"99777",766,11,3,981661784,"American President, The (1995)","Comedy|Drama|Romance"
"9854845",70583,1401,4,948035854,"Ghosts of Mississippi (1996)","Drama"
"1394609",10226,454,1,850407672,"Firm, The (1993)","Drama|Thriller"
"9760484",69961,1281,4,974178835,"Great Dictator, The (1940)","Comedy|Drama|War"
"3061833",22134,1907,5,1197236738,"Mulan (1998)","Adventure|Animation|Children|Comedy|Drama"
"5692160",40664,5010,2.5,1202930823,"Black Hawk Down (2001)","Action|Drama|War"
"5379970",38431,587,3,965955049,"Ghost (1990)","Comedy|Drama|Fantasy|Romance|Thriller"
"9611150",68898,5679,3.5,1111489563,"Ring, The (2002)","Drama|Horror|Mystery|Thriller"
"4519850",32233,1120,4,1037921673,"People vs. Larry Flynt, The (1996)","Comedy|Drama"
"3785123",27193,100,3,851792989,"City Hall (1996)","Drama|Thriller"
"644222",4928,599,4,979412210,"Wild Bunch, The (1969)","Adventure|Western"
"6707868",47933,32587,3,1179242405,"Sin City (2005)","Action|Crime|Film-Noir|Thriller"
"654497",5025,1196,5,946412480,"Star Wars: Episode V - The Empire Strikes Back (1980)","Action|Adventure|Sci-Fi"
"9182540",65858,7034,4,1111477262,"Show Me Love (Fucking Åmål) (1998)","Drama|Romance"
"9565405",68532,800,4,849190918,"Lone Star (1996)","Drama"
"2392837",17346,1282,5,1058853114,"Fantasia (1940)","Animation|Children|Fantasy|Musical"
"4067715",29105,1673,4,945397074,"Boogie Nights (1997)","Drama"
"7958682",57082,196,1.5,1156057602,"Species (1995)","Horror|Sci-Fi"
"8803381",63020,466,1,1111957484,"Hot Shots! Part Deux (1993)","Action|Comedy|War"
"9558132",68479,455,3.5,1160820750,"Free Willy (1993)","Adventure|Children|Drama"
"6269600",44775,2433,3,1106323868,"Civil Action, A (1998)","Drama"
"2178856",15907,2891,4,1030582786,"Happy, Texas (1999)","Comedy"
"5253975",37579,3703,3,1010660507,"Road Warrior, The (Mad Max 2) (1981)","Action|Adventure|Sci-Fi"
"2397582",17373,54503,3.5,1196530280,"Superbad (2007)","Comedy"
"9403002",67385,5436,4,1188276644,"Horse's Mouth, The (1958)","Comedy"
"231203",1828,6537,3.5,1134427589,"Terminator 3: Rise of the Machines (2003)","Action|Adventure|Sci-Fi"
"6344783",45302,750,4,967069795,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)","Comedy|War"
"9709154",69581,7004,2,1161203704,"Kindergarten Cop (1990)","Action|Comedy|Crime|Thriller"
"1072871",8041,2437,4,1141033816,"Wilde (1997)","Drama"
"1461599",10749,8644,5,1137685110,"I, Robot (2004)","Action|Adventure|Sci-Fi|Thriller"
"3525743",25311,4784,2,1007415040,"French Lieutenant's Woman, The (1981)","Drama"
"3332910",23962,1210,2,1142040100,"Star Wars: Episode VI - Return of the Jedi (1983)","Action|Adventure|Sci-Fi"
"862706",6481,2692,4,1217184929,"Run Lola Run (Lola rennt) (1998)","Action|Crime|Romance"
"9707886",69576,7700,3.5,1187449537,"Wages of Fear, The (Le Salaire de la peur) (1953)","Action|Adventure|Drama|Thriller"
"7706498",55218,5528,3,1109089214,"One Hour Photo (2002)","Drama|Thriller"
"301012",2377,1393,2,1214086329,"Jerry Maguire (1996)","Drama|Romance"
"5896993",42073,1214,5,966468420,"Alien (1979)","Action|Horror|Sci-Fi|Thriller"
"9868537",70703,3082,3.5,1161782614,"World Is Not Enough, The (1999)","Action|Thriller"
"3442229",24715,415,1,965174103,"Another Stakeout (1993)","Comedy|Thriller"
"6616461",47312,1210,3,939290192,"Star Wars: Episode VI - Return of the Jedi (1983)","Action|Adventure|Sci-Fi"
"475079",3634,2081,4,1001809466,"Little Mermaid, The (1989)","Animation|Children|Comedy|Musical|Romance"
"8807036",63054,2724,2,1018345972,"Runaway Bride (1999)","Comedy|Romance"
"9316387",66814,724,4,1025125489,"Craft, The (1996)","Comedy|Drama|Fantasy|Horror|Thriller"
"9545678",68402,2724,3,945524566,"Runaway Bride (1999)","Comedy|Romance"
"7550775",53974,32124,3,1149821857,"God Is Brazilian (Deus É Brasileiro) (2003)","Adventure|Comedy|Fantasy"
"8282559",59477,1193,3,1157250085,"One Flew Over the Cuckoo's Nest (1975)","Comedy|Drama"
"4834661",34579,2571,5,1039196034,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"7251613",51822,39,2,968629715,"Clueless (1995)","Comedy|Romance"
"8854717",63394,3148,3,973226130,"Cider House Rules, The (1999)","Drama"
"624320",4760,836,4,1002119821,"Chain Reaction (1996)","Action|Adventure|Thriller"
"9026162",64690,1932,4,998738368,"Great Ziegfeld, The (1936)","Drama|Musical"
"282468",2218,3408,1.5,1183844498,"Erin Brockovich (2000)","Drama"
"1281017",9401,597,3,946856941,"Pretty Woman (1990)","Comedy|Romance"
"1100987",8198,3448,4,1037431094,"Good Morning, Vietnam (1987)","Comedy|Drama|War"
"5131462",36729,296,3,993068431,"Pulp Fiction (1994)","Comedy|Crime|Drama"
"8319940",59699,2431,4,1129067689,"Patch Adams (1998)","Comedy|Drama"
"4455098",31785,500,3,1118055273,"Mrs. Doubtfire (1993)","Comedy|Drama"
"7556190",54035,788,3,995861548,"Nutty Professor, The (1996)","Comedy|Fantasy|Romance|Sci-Fi"
"8994111",64446,32587,4,1159566967,"Sin City (2005)","Action|Crime|Film-Noir|Thriller"
"5566368",39756,3534,2,993431977,"28 Days (2000)","Drama"
"9988255",71481,1275,2,948182950,"Highlander (1986)","Action|Adventure|Fantasy"
"2020546",14718,1225,4,859720706,"Amadeus (1984)","Drama"
"53942",424,1683,3,959924816,"Wings of the Dove, The (1997)","Drama|Romance|Thriller"
"3039662",21991,1784,4,1033576429,"As Good As It Gets (1997)","Comedy|Drama|Romance"
"4965439",35454,1544,1,992920977,"Lost World: Jurassic Park, The (Jurassic Park 2) (1997)","Action|Adventure|Horror|Sci-Fi|Thriller"
"283708",2233,435,1,960654190,"Coneheads (1993)","Comedy|Sci-Fi"
"8723179",62441,1729,5,1046952476,"Jackie Brown (1997)","Crime|Drama|Thriller"
"9337284",66961,922,3,907087669,"Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)","Drama|Film-Noir|Romance"
"9305330",66747,780,0.5,1117088160,"Independence Day (a.k.a. ID4) (1996)","Action|Adventure|Sci-Fi|War"
"465343",3538,4447,4,1005571337,"Legally Blonde (2001)","Comedy"
"8351319",59921,1356,3,978535612,"Star Trek: First Contact (1996)","Action|Adventure|Sci-Fi|Thriller"
"8355903",59937,5502,4.5,1183509587,"Signs (2002)","Sci-Fi|Thriller"
"5587531",39917,3469,4.5,1108160269,"Inherit the Wind (1960)","Drama"
"8808526",63064,4306,3,1158924437,"Shrek (2001)","Adventure|Animation|Children|Comedy|Fantasy|Romance"
"7846246",56294,1573,4,1076549667,"Face/Off (1997)","Action|Crime|Drama|Thriller"
"9040717",64788,3219,4,973537651,"Pacific Heights (1990)","Thriller"
"7111935",50862,151,4,939475668,"Rob Roy (1995)","Action|Drama|Romance|War"
"5752768",41084,3671,4,1149085262,"Blazing Saddles (1974)","Comedy|Western"
"4888800",34956,3671,4,1066209716,"Blazing Saddles (1974)","Comedy|Western"
"2042326",14878,2706,3,986310555,"American Pie (1999)","Comedy"
"1901772",13900,3039,2,1112511120,"Trading Places (1983)","Comedy"
"8380787",60103,62,4,978551043,"Mr. Holland's Opus (1995)","Drama"
"8877422",63572,110,5,903631684,"Braveheart (1995)","Action|Drama|War"
"2310465",16786,3996,3.5,1220874084,"Crouching Tiger, Hidden Dragon (Wu hu zang long) (2000)","Action|Adventure|Drama|Fantasy"
"5722174",40872,6297,2,1070381175,"Holes (2003)","Children|Comedy|Crime|Drama"
"5996652",42760,3033,3.5,1171789464,"Spaceballs (1987)","Comedy|Sci-Fi"
"7941646",56981,615,3,865848301,"Bread and Chocolate (Pane e cioccolata) (1973)","Comedy|Drama"
"5043815",36073,266,3,852726308,"Legends of the Fall (1994)","Drama|Romance|War|Western"
"240750",1880,2709,3,981946083,"Muppets From Space (1999)","Children|Comedy"
"7769316",55707,592,3,848222922,"Batman (1989)","Action|Crime|Sci-Fi|Thriller"
"3347815",24063,2133,3,971399483,"Adventures in Babysitting (1987)","Adventure|Comedy"
"4682665",33452,150,3,836517021,"Apollo 13 (1995)","Adventure|Drama"
"7295557",52136,33493,3.5,1154347394,"Star Wars: Episode III - Revenge of the Sith (2005)","Action|Adventure|Fantasy|Sci-Fi"
"7444363",53201,2872,3,1044293305,"Excalibur (1981)","Adventure|Fantasy"
"8904898",63788,631,5,856728472,"All Dogs Go to Heaven 2 (1996)","Animation|Children|Musical"
"1018573",7656,1958,3,1112037228,"Terms of Endearment (1983)","Comedy|Drama"
"1906452",13927,3039,5,1091592614,"Trading Places (1983)","Comedy"
"2725492",19698,2858,4,1140547161,"American Beauty (1999)","Drama"
"72595",550,2951,2,942236238,"Fistful of Dollars, A (Per un pugno di dollari) (1964)","Action|Western"
"9175659",65802,1208,4,958305897,"Apocalypse Now (1979)","Action|Drama|War"
"5018309",35888,4639,3,997704660,"America's Sweethearts (2001)","Comedy|Romance"
"3320157",23859,592,4,1006650084,"Batman (1989)","Action|Crime|Sci-Fi|Thriller"
"7852371",56327,2863,4.5,1208915965,"Hard Day's Night, A (1964)","Comedy|Musical"
"2865657",20709,5506,3,1041276250,"Blood Work (2002)","Crime|Drama|Mystery|Thriller"
"3874332",27802,36,4,840247475,"Dead Man Walking (1995)","Crime|Drama"
"5844163",41726,5378,2,1153071161,"Star Wars: Episode II - Attack of the Clones (2002)","Action|Adventure|Sci-Fi"
"9937710",71161,3527,5,974249663,"Predator (1987)","Action|Sci-Fi|Thriller"
"7265851",51946,1597,3,901136864,"Conspiracy Theory (1997)","Drama|Mystery|Romance|Thriller"
"4072561",29152,1089,4,1172237061,"Reservoir Dogs (1992)","Crime|Drama|Thriller"
"9581753",68670,1345,4,1020538060,"Carrie (1976)","Drama|Fantasy|Horror|Thriller"
"8016749",57500,2953,3,1128036095,"Home Alone 2: Lost in New York (1992)","Children|Comedy"
"7045933",50349,4816,4,1099722883,"Zoolander (2001)","Comedy"
"7431539",53099,590,4,1044273170,"Dances with Wolves (1990)","Adventure|Drama|Western"
"558508",4259,135,3,1163568617,"Down Periscope (1996)","Comedy"
"8964735",64270,1833,3,1111640211,"Mercury Rising (1998)","Action|Drama|Thriller"
"6212497",44361,481,4,1119320004,"Kalifornia (1993)","Drama|Thriller"
"7153614",51152,97,1,864909480,"Hate (Haine, La) (1995)","Drama"
"1507544",11068,1409,4,984447822,"Michael (1996)","Comedy|Drama|Fantasy|Romance"
"7139143",51057,2169,2.5,1153681341,"Dead Man on Campus (1998)","Comedy"
"2902243",20985,163,4,831978270,"Desperado (1995)","Action|Romance|Thriller"
"8370182",60048,553,3,848651019,"Tombstone (1993)","Action|Drama|Western"
"8092079",58043,480,4,956666868,"Jurassic Park (1993)","Action|Adventure|Sci-Fi|Thriller"
"6151694",43970,2571,5,1012596481,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"981317",7354,2947,4.5,1204238083,"Goldfinger (1964)","Action|Adventure|Thriller"
"2750978",19859,4310,4,1114442723,"Pearl Harbor (2001)","Action|Drama|Romance|War"
"7798441",55926,276,4,829044316,"Milk Money (1994)","Comedy|Romance"
"4373455",31209,2858,4,1144630795,"American Beauty (1999)","Drama"
"2219216",16156,1029,4,851114697,"Dumbo (1941)","Animation|Children|Drama|Musical"
"5728355",40918,648,3,860359615,"Mission: Impossible (1996)","Action|Adventure|Mystery|Thriller"
"7801857",55952,22,1.5,1127506019,"Copycat (1995)","Crime|Drama|Horror|Mystery|Thriller"
"1554593",11426,222,3,839881580,"Circle of Friends (1995)","Drama|Romance"
"8468243",60717,3178,2,1014694208,"Hurricane, The (1999)","Drama"
"2482400",17999,1089,5,950976726,"Reservoir Dogs (1992)","Crime|Drama|Thriller"
"8018067",57509,110,5,832915816,"Braveheart (1995)","Action|Drama|War"
"5788006",41319,2021,2,916374736,"Dune (1984)","Adventure|Sci-Fi"
"623904",4751,1515,3,864034536,"Volcano (1997)","Action|Drama|Thriller"
"906897",6810,87,5,942273333,"Dunston Checks In (1996)","Children|Comedy"
"2998397",21701,1304,4,857674649,"Butch Cassidy and the Sundance Kid (1969)","Action|Comedy|Western"
"6405962",45785,305,1,876077782,"Ready to Wear (Pret-A-Porter) (1994)","Comedy"
"4924058",35197,292,4,1039367614,"Outbreak (1995)","Action|Drama|Sci-Fi|Thriller"
"5550966",39635,1884,3,1045710260,"Fear and Loathing in Las Vegas (1998)","Adventure|Comedy|Crime|Drama|Fantasy"
"584252",4466,296,4,942103033,"Pulp Fiction (1994)","Comedy|Crime|Drama"
"3427474",24630,914,4,952799342,"My Fair Lady (1964)","Comedy|Drama|Musical|Romance"
"6798010",48618,1252,5,1107530217,"Chinatown (1974)","Crime|Film-Noir|Mystery|Thriller"
"2520626",18254,36,5,988058252,"Dead Man Walking (1995)","Crime|Drama"
"1463624",10759,3977,3,973891886,"Charlie's Angels (2000)","Action|Comedy"
"6218796",44402,1198,4,1122856433,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)","Action|Adventure"
"5794349",41373,2371,4,966369271,"Fletch (1985)","Comedy|Crime|Mystery"
"243334",1896,805,5,849720541,"Time to Kill, A (1996)","Drama|Thriller"
"3540349",25419,2997,4,1127256075,"Being John Malkovich (1999)","Comedy|Drama|Fantasy"
"3777214",27152,2428,3,1116781101,"Faculty, The (1998)","Horror|Sci-Fi"
"258862",2018,2321,2.5,1134499960,"Pleasantville (1998)","Comedy|Drama|Fantasy"
"6761804",48297,1387,3.5,1179369878,"Jaws (1975)","Action|Horror"
"550546",4214,380,3,849968968,"True Lies (1994)","Action|Adventure|Comedy|Romance|Thriller"
"55257",426,4235,3.5,1084366803,"Amores Perros (Love's a Bitch) (2000)","Drama|Thriller"
"9130626",65457,317,3,843820677,"Santa Clause, The (1994)","Comedy|Drama|Fantasy"
"3409332",24495,41285,1,1156046510,"Match Point (2005)","Crime|Drama|Romance"
"3590237",25792,1299,4,1045175586,"Killing Fields, The (1984)","Drama|War"
"8659571",62015,2542,5,997810337,"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller"
"9732162",69741,454,4,838826798,"Firm, The (1993)","Drama|Thriller"
"9798855",70224,4886,3.5,1083036733,"Monsters, Inc. (2001)","Animation|Children|Comedy|Fantasy"
"727077",5526,4226,4,1086573101,"Memento (2000)","Crime|Drama|Mystery|Thriller"
"4614939",32910,4915,5,1008538896,"Beastmaster, The (1982)","Action|Adventure|Fantasy"
"9304634",66746,151,4,1160317965,"Rob Roy (1995)","Action|Drama|Romance|War"
"1301299",9550,292,1.5,1165685086,"Outbreak (1995)","Action|Drama|Sci-Fi|Thriller"
"8587432",61554,434,3,843405747,"Cliffhanger (1993)","Action|Adventure|Thriller"
"5198134",37177,3160,4.5,1068527116,"Magnolia (1999)","Drama"
"2243302",16321,1747,4,1220304829,"Wag the Dog (1997)","Comedy"
"4269421",30500,41573,3.5,1165847597,"Family Stone, The (2005)","Comedy|Drama|Romance"
"7621031",54534,474,4,956586119,"In the Line of Fire (1993)","Action|Thriller"
"5935718",42378,60,1,1071016905,"Indian in the Cupboard, The (1995)","Adventure|Children|Fantasy"
"2840026",20504,1036,4.5,1140802661,"Die Hard (1988)","Action|Crime|Thriller"
"4414694",31487,2028,5,1225288385,"Saving Private Ryan (1998)","Action|Drama|War"
"7510823",53666,435,3,901214407,"Coneheads (1993)","Comedy|Sci-Fi"
"9337290",66961,1029,3,907087511,"Dumbo (1941)","Animation|Children|Drama|Musical"
"714150",5446,3581,0.5,1123217323,"Human Traffic (1999)","Comedy"
"3897301",27945,1235,5,1064343715,"Harold and Maude (1971)","Comedy|Drama|Romance"
"1275753",9368,1345,4,962485377,"Carrie (1976)","Drama|Fantasy|Horror|Thriller"
"9783347",70110,2664,3,1000693922,"Invasion of the Body Snatchers (1956)","Horror|Sci-Fi|Thriller"
"1158550",8624,1682,2,1229913028,"Truman Show, The (1998)","Drama|Fantasy"
"7857661",56354,5418,4.5,1208934092,"Bourne Identity, The (2002)","Action|Thriller"
"9049484",64858,5679,4,1079908226,"Ring, The (2002)","Drama|Horror|Mystery|Thriller"
"5996090",42754,4041,2.5,1133291821,"Officer and a Gentleman, An (1982)","Drama|Romance"
"3000231",21710,1394,2.5,1114736259,"Raising Arizona (1987)","Comedy"
"6381764",45594,3452,0.5,1106667767,"Romeo Must Die (2000)","Action|Crime|Romance|Thriller"
"2789430",20092,866,5,882586724,"Bound (1996)","Crime|Drama|Romance|Thriller"
"4712192",33668,849,3,1038640988,"Escape from L.A. (1996)","Action|Adventure|Sci-Fi|Thriller"
"9224953",66166,802,4,838431514,"Phenomenon (1996)","Drama|Romance"
"4468335",31854,2333,4,1174230785,"Gods and Monsters (1998)","Drama"
"1760755",12909,1036,4,1008132930,"Die Hard (1988)","Action|Crime|Thriller"
"4646923",33179,592,5,862515853,"Batman (1989)","Action|Crime|Sci-Fi|Thriller"
"8668310",62096,1370,2,957461169,"Die Hard 2 (1990)","Action|Adventure|Thriller"
"8203190",58890,4022,4,1017656548,"Cast Away (2000)","Drama"
"5123393",36666,3105,2.5,1146928747,"Awakenings (1990)","Drama|Mystery"
"1051832",7867,1921,4,949985519,"Pi (1998)","Sci-Fi|Thriller"
